Iterations,Seconds,Score
170000000,1617701871,3.410657
170010000,1617701872,3.410657
170020000,1617701872,3.410657
170030000,1617701872,3.410657
170040000,1617701872,3.410657
170050000,1617701872,3.410657
170060000,1617701873,3.410657
170070000,1617701873,3.410657
170080000,1617701873,3.410657
170090000,1617701873,3.410657
170100000,1617701873,3.410657
170110000,1617701874,3.410657
170120000,1617701874,3.410657
170130000,1617701874,3.410657
170140000,1617701874,3.410657
170150000,1617701874,3.410657
170160000,1617701875,3.410657
170170000,1617701875,3.410657
170180000,1617701875,3.410657
170190000,1617701875,3.410657
170200000,1617701875,3.410657
170210000,1617701876,3.410657
170220000,1617701876,3.410657
170230000,1617701876,3.410657
170240000,1617701876,3.410657
170250000,1617701876,3.410657
170260000,1617701877,3.410657
170270000,1617701877,3.410657
170280000,1617701877,3.410657
170290000,1617701877,3.410657
170300000,1617701877,3.410657
170310000,1617701878,3.410657
170320000,1617701878,3.410657
170330000,1617701878,3.410657
170340000,1617701878,3.410657
170350000,1617701878,3.410657
170360000,1617701879,3.410657
170370000,1617701879,3.410657
170380000,1617701879,3.410657
170390000,1617701879,3.410657
170400000,1617701879,3.410657
170410000,1617701880,3.410657
170420000,1617701880,3.410657
170430000,1617701880,3.410657
170440000,1617701880,3.410657
170450000,1617701880,3.410657
170460000,1617701881,3.410657
170470000,1617701881,3.410657
170480000,1617701881,3.410657
170490000,1617701881,3.410657
170500000,1617701881,3.410657
170510000,1617701882,3.410657
170520000,1617701882,3.410657
170530000,1617701882,3.410657
170540000,1617701882,3.410657
170550000,1617701882,3.410657
170560000,1617701882,3.410657
170570000,1617701883,3.410657
170580000,1617701883,3.410657
170590000,1617701883,3.410657
170600000,1617701883,3.410657
170610000,1617701884,3.410657
170620000,1617701884,3.410657
170630000,1617701884,3.410657
170640000,1617701884,3.410657
170650000,1617701884,3.410657
170660000,1617701884,3.410657
170670000,1617701885,3.410657
170680000,1617701885,3.410657
170690000,1617701885,3.410657
170700000,1617701885,3.410657
170710000,1617701886,3.410657
170720000,1617701886,3.410657
170730000,1617701886,3.410657
170740000,1617701886,3.410657
170750000,1617701886,3.410657
170760000,1617701886,3.410657
170770000,1617701887,3.410657
170780000,1617701887,3.410657
170790000,1617701887,3.410657
170800000,1617701887,3.410657
170810000,1617701887,3.410657
170820000,1617701888,3.410657
170830000,1617701888,3.410657
170840000,1617701888,3.410657
170850000,1617701888,3.410657
170860000,1617701888,3.410657
170870000,1617701889,3.410657
170880000,1617701889,3.410657
170890000,1617701889,3.410657
170900000,1617701889,3.410657
170910000,1617701889,3.410657
170920000,1617701890,3.410657
170930000,1617701890,3.410657
170940000,1617701890,3.410657
170950000,1617701890,3.410657
170960000,1617701890,3.410657
170970000,1617701891,3.410657
170980000,1617701891,3.410657
170990000,1617701891,3.410657
171000000,1617701891,3.410657
171010000,1617701891,3.410657
171020000,1617701892,3.410657
171030000,1617701892,3.410657
171040000,1617701892,3.410657
171050000,1617701892,3.410657
171060000,1617701892,3.410657
171070000,1617701893,3.410657
171080000,1617701893,3.410657
171090000,1617701893,3.410657
171100000,1617701893,3.410657
171110000,1617701893,3.410657
171120000,1617701894,3.410657
171130000,1617701894,3.410657
171140000,1617701894,3.410657
171150000,1617701894,3.410657
171160000,1617701895,3.410657
171170000,1617701895,3.410657
171180000,1617701895,3.410657
171190000,1617701896,3.410657
171200000,1617701896,3.410657
171210000,1617701896,3.410657
171220000,1617701896,3.410657
171230000,1617701897,3.410657
171240000,1617701897,3.410657
171250000,1617701897,3.410657
171260000,1617701897,3.410657
171270000,1617701898,3.410657
171280000,1617701898,3.410657
171290000,1617701898,3.410657
171300000,1617701898,3.410657
171310000,1617701899,3.410657
171320000,1617701899,3.410657
171330000,1617701899,3.410657
171340000,1617701899,3.410657
171350000,1617701899,3.410657
171360000,1617701900,3.410657
171370000,1617701900,3.410657
171380000,1617701900,3.410657
171390000,1617701900,3.410657
171400000,1617701900,3.410657
171410000,1617701901,3.410657
171420000,1617701901,3.410657
171430000,1617701901,3.410657
171440000,1617701901,3.410657
171450000,1617701902,3.410657
171460000,1617701902,3.410657
171470000,1617701902,3.410657
171480000,1617701902,3.410657
171490000,1617701902,3.410657
171500000,1617701903,3.410657
171510000,1617701903,3.410657
171520000,1617701903,3.410657
171530000,1617701903,3.410657
171540000,1617701903,3.410657
171550000,1617701904,3.410657
171560000,1617701904,3.410657
171570000,1617701904,3.410657
171580000,1617701904,3.410657
171590000,1617701904,3.410657
171600000,1617701905,3.410657
171610000,1617701905,3.410657
171620000,1617701905,3.410657
171630000,1617701905,3.410657
171640000,1617701905,3.410657
171650000,1617701906,3.410657
171660000,1617701906,3.410657
171670000,1617701906,3.410657
171680000,1617701906,3.410657
171690000,1617701906,3.410657
171700000,1617701907,3.410657
171710000,1617701907,3.410657
171720000,1617701907,3.410657
171730000,1617701907,3.410657
171740000,1617701908,3.410657
171750000,1617701908,3.410657
171760000,1617701908,3.410657
171770000,1617701908,3.410657
171780000,1617701909,3.410657
171790000,1617701909,3.410657
171800000,1617701909,3.410657
171810000,1617701909,3.410657
171820000,1617701909,3.410657
171830000,1617701910,3.410657
171840000,1617701910,3.410657
171850000,1617701910,3.410657
171860000,1617701910,3.410657
171870000,1617701910,3.410657
171880000,1617701911,3.410657
171890000,1617701911,3.410657
171900000,1617701911,3.410657
171910000,1617701911,3.410657
171920000,1617701911,3.410657
171930000,1617701911,3.410657
171940000,1617701912,3.410657
171950000,1617701912,3.410657
171960000,1617701912,3.410657
171970000,1617701912,3.410657
171980000,1617701912,3.410657
171990000,1617701913,3.410657
172000000,1617701913,3.410657
172010000,1617701913,3.410657
172020000,1617701913,3.410657
172030000,1617701913,3.410657
172040000,1617701914,3.410657
172050000,1617701914,3.410657
172060000,1617701914,3.410657
172070000,1617701914,3.410657
172080000,1617701914,3.410657
172090000,1617701915,3.410657
172100000,1617701915,3.410657
172110000,1617701915,3.410657
172120000,1617701915,3.410657
172130000,1617701915,3.410657
172140000,1617701916,3.410657
172150000,1617701916,3.410657
172160000,1617701916,3.410657
172170000,1617701916,3.410657
172180000,1617701916,3.410657
172190000,1617701916,3.410657
172200000,1617701917,3.410657
172210000,1617701917,3.410657
172220000,1617701917,3.410657
172230000,1617701917,3.410657
172240000,1617701917,3.410657
172250000,1617701918,3.410657
172260000,1617701918,3.410657
172270000,1617701918,3.410657
172280000,1617701918,3.410657
172290000,1617701918,3.410657
172300000,1617701919,3.410657
172310000,1617701919,3.410657
172320000,1617701919,3.410657
172330000,1617701919,3.410657
172340000,1617701919,3.410657
172350000,1617701920,3.410657
172360000,1617701920,3.410657
172370000,1617701920,3.410657
172380000,1617701920,3.410657
172390000,1617701920,3.410657
172400000,1617701921,3.410657
172410000,1617701921,3.410657
172420000,1617701921,3.410657
172430000,1617701921,3.410657
172440000,1617701921,3.410657
172450000,1617701922,3.410657
172460000,1617701922,3.410657
172470000,1617701922,3.409459
172480000,1617701922,3.409459
172490000,1617701922,3.409459
172500000,1617701923,3.409459
172510000,1617701923,3.409459
172520000,1617701923,3.409459
172530000,1617701923,3.409459
172540000,1617701923,3.409459
172550000,1617701924,3.409459
172560000,1617701924,3.409459
172570000,1617701924,3.409459
172580000,1617701924,3.409459
172590000,1617701924,3.409459
172600000,1617701925,3.409459
172610000,1617701925,3.409459
172620000,1617701925,3.409459
172630000,1617701925,3.409459
172640000,1617701925,3.409459
172650000,1617701926,3.409459
172660000,1617701926,3.409459
172670000,1617701926,3.409459
172680000,1617701926,3.409459
172690000,1617701926,3.409459
172700000,1617701927,3.409459
172710000,1617701927,3.407687
172720000,1617701927,3.407687
172730000,1617701927,3.407687
172740000,1617701928,3.407687
172750000,1617701928,3.407687
172760000,1617701928,3.407687
172770000,1617701928,3.407687
172780000,1617701928,3.407687
172790000,1617701928,3.407687
172800000,1617701929,3.407687
172810000,1617701929,3.407687
172820000,1617701929,3.407687
172830000,1617701929,3.407687
172840000,1617701930,3.407687
172850000,1617701930,3.407687
172860000,1617701930,3.407687
172870000,1617701930,3.407687
172880000,1617701930,3.407687
172890000,1617701930,3.407687
172900000,1617701931,3.407687
172910000,1617701931,3.407687
172920000,1617701931,3.407687
172930000,1617701931,3.407687
172940000,1617701931,3.407687
172950000,1617701932,3.407687
172960000,1617701932,3.407687
172970000,1617701932,3.407687
172980000,1617701932,3.407687
172990000,1617701932,3.407687
173000000,1617701933,3.407687
173010000,1617701933,3.407687
173020000,1617701933,3.407687
173030000,1617701933,3.407687
173040000,1617701933,3.407687
173050000,1617701934,3.407687
173060000,1617701934,3.407687
173070000,1617701934,3.407687
173080000,1617701934,3.407687
173090000,1617701934,3.407687
173100000,1617701935,3.407687
173110000,1617701935,3.407687
173120000,1617701935,3.407687
173130000,1617701935,3.407687
173140000,1617701935,3.407687
173150000,1617701936,3.407687
173160000,1617701936,3.407687
173170000,1617701936,3.407687
173180000,1617701936,3.407687
173190000,1617701936,3.407687
173200000,1617701936,3.407687
173210000,1617701937,3.407687
173220000,1617701937,3.407687
173230000,1617701937,3.407687
173240000,1617701937,3.407687
173250000,1617701937,3.407687
173260000,1617701938,3.407687
173270000,1617701938,3.407687
173280000,1617701938,3.407687
173290000,1617701938,3.407687
173300000,1617701938,3.407687
173310000,1617701939,3.407687
173320000,1617701939,3.407687
173330000,1617701939,3.407687
173340000,1617701939,3.407687
173350000,1617701939,3.407687
173360000,1617701940,3.407687
173370000,1617701940,3.407687
173380000,1617701940,3.407687
173390000,1617701940,3.407687
173400000,1617701940,3.407687
173410000,1617701941,3.407687
173420000,1617701941,3.407687
173430000,1617701941,3.407687
173440000,1617701941,3.407687
173450000,1617701941,3.407687
173460000,1617701942,3.407687
173470000,1617701942,3.407687
173480000,1617701942,3.407687
173490000,1617701942,3.407687
173500000,1617701942,3.407687
173510000,1617701943,3.407687
173520000,1617701943,3.407687
173530000,1617701943,3.407687
173540000,1617701943,3.407687
173550000,1617701943,3.407687
173560000,1617701944,3.407687
173570000,1617701944,3.407687
173580000,1617701944,3.407687
173590000,1617701944,3.407687
173600000,1617701944,3.407687
173610000,1617701945,3.407687
173620000,1617701945,3.407687
173630000,1617701945,3.407687
173640000,1617701945,3.407687
173650000,1617701945,3.407687
173660000,1617701946,3.407687
173670000,1617701946,3.407687
173680000,1617701946,3.407687
173690000,1617701946,3.407687
173700000,1617701946,3.407687
173710000,1617701947,3.407687
173720000,1617701947,3.407687
173730000,1617701947,3.407687
173740000,1617701947,3.407687
173750000,1617701947,3.407687
173760000,1617701948,3.407687
173770000,1617701948,3.407687
173780000,1617701948,3.407687
173790000,1617701948,3.407687
173800000,1617701948,3.407687
173810000,1617701949,3.407687
173820000,1617701949,3.407687
173830000,1617701949,3.407687
173840000,1617701949,3.407687
173850000,1617701949,3.407687
173860000,1617701949,3.407687
